670134;984848
670173;984894
670160;984935
670253;985076
670094;985139
670092;985132
670042;985152
670102;985303
669998;985345
670017;985385
670242;985297
670261;985335
670280;985326
670345;985415
670439;985499
670527;985580
670771;985771
670717;985814
670456;986158
670311;986093
670022;985851
669736;985776
669701;985668
669709;985630
669755;985528
669727;985467
669734;985302
669707;985057
669710;985024
