672154;984585
672154;984360
672184;984360
672234;984329
672234;984329
672175;984228
672250;984187
672173;984052
672175;984006
672255;983960
672543;984461
672531;984467
672690;984748
672688;984819
672662;984819
672661;984810
672502;984810
672502;984702
672364;984702
672271;984688
672267;984682
672267;984585
